,name,date
4520,BADLAND: Game of the Year Edition,https://static.metacritic.com/images/products/games/4/3ed0140d7dc9cd549b0176d118dbba94-98.jpg
4521,BRAWL,https://static.metacritic.com/images/products/games/2/7462f328a90984cab361d98220b812d0-98.jpg
4522,BPM: Bullets Per Minute,https://static.metacritic.com/images/products/games/2/1c83490aa06f82295343440b71ac5c4e-98.jpg
4523,Babel Rising,https://static.metacritic.com/images/products/games/9/46bc0d00ae4f8e2678472e492d155283-98.jpg
4524,Atomic Ninjas,https://static.metacritic.com/images/products/games/4/36d062caf33401b90badf3e67c2c6c52-98.jpg
4525,BUTCHER,https://static.metacritic.com/images/products/games/2/cd027be495c3d3e4593bf49a5eb9a6f2-98.jpg
4526,BMX XXX,https://static.metacritic.com/images/products/games/7/36d5f0a9c4f878e75154c263b48a9206-98.jpg
4527,Back 4 Blood,https://static.metacritic.com/images/products/games/0/20e089997af4f105d782e372270a2f63-98.jpg
4528,Back to Bed,https://static.metacritic.com/images/products/games/8/a4657a4873e39bba00ae28a842956b7f-98.jpg
4529,Back to the Future: The Game - Episode III: Citizen Brown,https://static.metacritic.com/images/products/games/0/666ee3cc9e7cf8813dca1beda2e8daf9-98.jpg
4530,Bakugan Battle Brawlers,https://static.metacritic.com/images/products/games/4/092057e1afb39581c31b612bd9a08ffa-98.jpg
4531,Bad North,https://static.metacritic.com/images/products/games/6/79212a32a516cb5efcc3203766baf8a4-98.jpg
4532,Bad Mojo: Redux,https://static.metacritic.com/images/products/games/9/84c23179d2685ba42bbc95703b0c91fb-98.jpg
4533,Bad Boys: Miami Takedown,https://static.metacritic.com/images/products/games/1/5a256cf64890fb0dd343de3abf398cc6-98.jpg
4534,Atari Anthology,https://static.metacritic.com/images/products/games/5/dfb1f4eb3084407bbc6ec4f21d32ed55-98.jpg
4535,Baldur's Gate: Dark Alliance,https://static.metacritic.com/images/products/games/7/9f11f4f53bb1f2351a026676ee5aded9-98.jpg
4536,Backyard Wrestling: Don't Try This at Home,https://static.metacritic.com/images/products/games/5/04730a9cb8cb748db12a790aa02f9b99-98.jpg
4537,Bakugan: Defenders of the Core,https://static.metacritic.com/images/products/games/7/00941336c40bd89c4d814d85dae45713-98.jpg
4538,Balan Wonderworld,https://static.metacritic.com/images/products/games/2/a1f032a9da7d8921d2b26528a42abd89-98.jpg
4539,Baldur's Gate II: Throne of Bhaal,https://static.metacritic.com/images/products/games/7/152f14c7d54090f65ab9fdc6d070323f-98.jpg
4540,Backbreaker: Vengeance,https://static.metacritic.com/images/products/games/9/e8922b7fbf096dfee5f2732d1c660c42-98.jpg
4541,Band Hero,https://static.metacritic.com/images/products/games/3/8102c62a0c5a779108a6184468a4fd13-98.jpg
4542,Baldur's Gate: Siege of Dragonspear,https://static.metacritic.com/images/products/games/7/1782d3b9da0d2ba5d284f0ee99f28bb6-98.jpg
4543,Atelier Annie: Alchemists of Sera Island,https://static.metacritic.com/images/products/games/9/4b72ada4f521c76af8623fbba0b5ca88-98.jpg
4544,Ballistics,https://static.metacritic.com/images/products/games/1/d7716c65dec03528f8a4499a1ca18ca3-98.jpg
4545,Banjo-Kazooie,https://static.metacritic.com/images/products/games/9/98e36d3664285d5615e4cfd7e08a044d-98.jpg
4546,Banished,https://static.metacritic.com/images/products/games/1/696947d586084fcf05f359f571dacbc1-98.jpg
4547,Banner of the Maid,https://static.metacritic.com/images/products/games/7/d0ef773497722e6d8823b675bc67912b-98.jpg
4548,Barnyard,https://static.metacritic.com/images/products/games/0/be212b7b28a140b471dfb2f7ce6ad521-98.jpg
4549,Batman: Arkham Asylum,https://static.metacritic.com/images/products/games/3/65594c9202cc0696a7aebf636d91cdc4-98.jpg
4550,Baseball Mogul 2003,https://static.metacritic.com/images/products/games/1/d1489f09bc461812119f9cf44fdb888c-98.jpg
4551,Baroque,https://static.metacritic.com/images/products/games/6/c4a2c27c244ababc0a480aa8846b384a-98.jpg
4552,Barrow Hill: Curse of the Ancient Circle,https://static.metacritic.com/images/products/games/9/c3a198521dc0c480016d075db151836c-98.jpg
4553,Bastion,https://static.metacritic.com/images/products/games/9/b7d5c23a22bc842bdcb97401649856a8-98.jpg
4554,Batman: Arkham City,https://static.metacritic.com/images/products/games/2/eda8575517197b9f2e2ae7d2cbd8ce28-98.jpg
4555,Batman: Arkham City - Armored Edition,https://static.metacritic.com/images/products/games/7/d25020edb124de834beae83921e3a089-98.jpg
4556,Batman: Arkham Origins,https://static.metacritic.com/images/products/games/2/6a3ea640ef468dc785dd60b3e91db33f-98.jpg
4557,Batman: Arkham Origins Blackgate - Deluxe Edition,https://static.metacritic.com/images/products/games/5/78c177c47aa74198786b7c08906fb396-98.jpg
4558,Batman: Return to Arkham,https://static.metacritic.com/images/products/games/8/613fc207616e84f687e282e0d46cf9a6-98.jpg
4559,Batman: The Enemy Within - Episode 1: The Enigma,https://static.metacritic.com/images/products/games/9/ca3a2174cd136ebad225ac89c4d9a929-98.jpg
4560,Batman: The Enemy Within - Episode 2: The Pact,https://static.metacritic.com/images/products/games/4/f68c309adda2552253fea4a71eba18bb-98.jpg
4561,Batman: The Enemy Within - Episode 4: What Ails You,https://static.metacritic.com/images/products/games/8/8a85c26e997e5599f1a71c1b7a1c280d-98.jpg
4562,Batman: The Enemy Within - The Telltale Series,https://static.metacritic.com/images/products/games/7/2f07eba6adccbdf5d8e9891629e6dab1-98.jpg
4563,Batman: The Telltale Series - Episode 2: Children of Arkham,https://static.metacritic.com/images/products/games/4/71e6598bd416691ca7387ca00a5312e1-98.jpg
4564,Batman: The Telltale Series - Episode 1: Realm of Shadows,https://static.metacritic.com/images/products/games/5/6c5bc1d8f143463d5c27658ea61f19bb-98.jpg
4565,Batman: The Telltale Series - Episode 5: City of Light,https://static.metacritic.com/images/products/games/2/f811a54ca1b6d83002366f118082743c-98.jpg
4566,Batman: The Enemy Within - Episode 3: The Fractured Mask,https://static.metacritic.com/images/products/games/2/6c25d71ad8d8e9c9e0793b4c1478ce63-98.jpg
4567,Battle Brothers,https://static.metacritic.com/images/products/games/1/ccf8815e70ad89bd9ad11b1c67b507a2-98.jpg
4568,Battle Chef Brigade,https://static.metacritic.com/images/products/games/9/b711c15981b162c328e4d23c35046157-98.jpg
4569,Batman: Vengeance,https://static.metacritic.com/images/products/games/2/78ed3668987c8f3bf315cdfd057fbb68-98.jpg
4570,Battle Assault 3 featuring Gundam Seed,https://static.metacritic.com/images/products/games/2/9ada671bd9127f39e0b20223869c4736-98.jpg
4571,Battle Fantasia,https://static.metacritic.com/images/products/games/8/b170f9b83aa5cfe3396810a09d627ee5-98.jpg
4572,Batman: The Telltale Series - Episode 4: Guardian of Gotham,https://static.metacritic.com/images/products/games/3/27b44528fbab04dc0787821f656c1da1-98.jpg
4573,Battle Isle: The Andosia War,https://static.metacritic.com/images/products/games/4/5fae1ea1e1ca684636d6df05d5d560e6-98.jpg
4574,Batman: The Telltale Series - Episode 3: New World Order,https://static.metacritic.com/images/products/games/9/6b3f709bceb024dfc9f2b72c49b1a20c-98.jpg
4575,BattleZone,https://static.metacritic.com/images/products/games/3/294ccc855528ea65b548e0d9f04cf74a-98.jpg
4576,"Batman: Arkham Origins - Cold, Cold Heart",https://static.metacritic.com/images/products/games/6/c65c42f286116d6b3f2ab28c79885473-98.jpg
4577,Battlefield 1,https://static.metacritic.com/images/products/games/3/640d0efa4eef93171ffaf0aab6813c2c-98.jpg
4578,Battle: Los Angeles,https://static.metacritic.com/images/products/games/2/e7074a3ca569230a8b2dd3adc3062535-98.jpg
4579,Battleborn,https://static.metacritic.com/images/products/games/5/81539a463d41cb246e952fbe16f42af0-98.jpg
4580,Battle Engine Aquila,https://static.metacritic.com/images/products/games/9/72a5de869c6715523bb73aadd664fb1a-98.jpg
4581,BattleForge,https://static.metacritic.com/images/products/games/6/94ce294ac9f52dcb624b865d9e43bbaa-98.jpg
4582,Batman: Rise of Sin Tzu,https://static.metacritic.com/images/products/games/4/d96b3cc953aa3c701bbaf5c6117e5ba9-98.jpg
4583,Battlefield 1942: Secret Weapons of WWII,https://static.metacritic.com/images/products/games/9/8e397306b60087f86b906f93dea05b1b-98.jpg
4584,BattleBlock Theater,https://static.metacritic.com/images/products/games/1/e75c9d6b004a1eb7557bf233f90eb469-98.jpg
4585,Battlefield 1942: The Road to Rome,https://static.metacritic.com/images/products/games/7/81845405a49a4d7c3a408e561c76f215-98.jpg
4586,Battlefield 1943,https://static.metacritic.com/images/products/games/3/82b887e842da6e8ff05836af3cf1ebb0-98.jpg
4587,Battlefield 2142: Northern Strike,https://static.metacritic.com/images/products/games/4/608aabc129819559c8e0c0c9e4bdf036-98.jpg
4588,Battlefield 2: Special Forces,https://static.metacritic.com/images/products/games/1/12a7291ee28662d87a2d1b83556230a8-98.jpg
4589,Battlefield 2: Modern Combat,https://static.metacritic.com/images/products/games/9/e7d3fc112353d647a83c56c9aa2185c9-98.jpg
4590,Battlefield 4,https://static.metacritic.com/images/products/games/7/8642b7a64b553185ff768700fe8d0964-98.jpg
4591,Battlefield: Bad Company 2,https://static.metacritic.com/images/products/games/9/6fd5c7840c1bd0f57512ca8667009453-98.jpg
4592,Battlefield: Bad Company 2 Vietnam,https://static.metacritic.com/images/products/games/5/a3f21b0d8737320d352b8911f2ce7e3c-98.jpg
4593,Battlefield 3: Close Quarters,https://static.metacritic.com/images/products/games/0/af91eaed113272101db69c0227b8602e-98.jpg
4594,Battlefield Hardline,https://static.metacritic.com/images/products/games/3/136ad7d4b06765c50e21ddf88bf6cf91-98.jpg
4595,Battleship: Surface Thunder,https://static.metacritic.com/images/products/games/8/37a5fe3f83579768d8ccca8ad21f35b4-98.jpg
4596,Battle Chasers: Nightwar,https://static.metacritic.com/images/products/games/0/ea463698430dfc02df0da1ab4dc3b9ff-98.jpg
4597,Bayonetta,https://static.metacritic.com/images/products/games/4/d9e90e750823b9f59a2643e5fef33402-98.jpg
4598,Bayonetta + Bayonetta 2,https://static.metacritic.com/images/products/games/2/386b17c36a974513c0e2415d4f68422c-98.jpg
4599,Bayonetta 2,https://static.metacritic.com/images/products/games/6/ac323c38bfe096a79b5982d595644731-98.jpg
4600,Beam Breakers,https://static.metacritic.com/images/products/games/6/a5064b2b41d484526f781c6ba9443f84-98.jpg
4601,Beat Cop,https://static.metacritic.com/images/products/games/3/5ce984fd4039de07ac93c544ed4272ee-98.jpg
4602,Battlestar Galactica Deadlock,https://static.metacritic.com/images/products/games/5/388bce56785c33c2ddf1fde9102d4bb0-98.jpg
4603,Battlestar Galactica,https://static.metacritic.com/images/products/games/5/ad678d7db0e7ca83d0fb250d095ef3f4-98.jpg
4604,Battlefield Heroes,https://static.metacritic.com/images/products/games/6/cbc3a9fe52e1348fac27161076c726ef-98.jpg
4605,Beat Down: Fists of Vengeance,https://static.metacritic.com/images/products/games/0/c4249eaa029851e4799f27e69a2e28db-98.jpg
4606,Beat Hazard,https://static.metacritic.com/images/products/games/2/cc7f26b3b5315ac57f97dba32822188a-98.jpg
4607,Battlefield V,https://static.metacritic.com/images/products/games/1/f38a52f27d7ca22e69cb10f0d5cf08f9-98.jpg
4608,Battlestations: Midway,https://static.metacritic.com/images/products/games/6/d50b509ef96f74aaff4f3e3db78c6dc8-98.jpg
4609,Bee Movie Game,https://static.metacritic.com/images/products/games/7/14e3fd32a6aa3de05a698c5a7989bd15-98.jpg
4610,Beat Saber,https://static.metacritic.com/images/products/games/8/af1484a5329836a8504ade60838b7eee-98.jpg
4611,Bee Simulator,https://static.metacritic.com/images/products/games/1/f6e65f6dfdfe75f54ba62491e808164c-98.jpg
4612,Beetle Adventure Racing,https://static.metacritic.com/images/products/games/1/3bddd97103d86a7a05c350fd1b8fe528-98.jpg
4613,Battlestations: Pacific,https://static.metacritic.com/images/products/games/9/cd583d970d1f909955dce30a2e26856c-98.jpg
4614,Beijing 2008 - The Official Video Game of the Olympic Games,https://static.metacritic.com/images/products/games/7/99c33e4c47b6f54c66e1ac91668560e4-98.jpg
4615,Battlefield 3: Back to Karkand,https://static.metacritic.com/images/products/games/8/7ab08aa4a0205d4f4a46c1f0942795e8-98.jpg
4616,Beyond Blue,nan
4617,Beyond A Steel Sky,https://static.metacritic.com/images/products/games/6/c86c3089058a2d3d0dad27f953262a15-98.jpg
4618,Beyblade: Evolution,https://static.metacritic.com/images/products/games/6/923deb93fc8db243f3e87b389ed0d9eb-98.jpg
4619,Bendy and the Ink Machine,https://static.metacritic.com/images/products/games/0/6ca0e2d31084535d23211eabbb47cc50-98.jpg
4620,Beyond Eyes,https://static.metacritic.com/images/products/games/8/d2a0d5389bfc8199d46c29c51603f1a0-98.jpg
4621,Beyond: Two Souls,https://static.metacritic.com/images/products/games/3/bc9371ccaa380a77b37dace1484b1bab-98.jpg
4622,Below,https://static.metacritic.com/images/products/games/0/37dcc0ba7c7aaf626427651546450108-98.jpg
4623,Bejeweled 3,https://static.metacritic.com/images/products/games/4/aad9b4ac2374c078f49edb3cb0ec11c4-98.jpg
4624,Big Sky: Infinity,https://static.metacritic.com/images/products/games/1/ad454d3f3666e21bf3e21c46bdb9358d-98.jpg
4625,Binary Domain,https://static.metacritic.com/images/products/games/8/29804917963b8339160055bc406bfd83-98.jpg
4626,Big Rumble Boxing: Creed Champions,https://static.metacritic.com/images/products/games/2/3db20465ef21f2c0f8f963d3ca50c3dc-98.jpg
4627,BioShock,https://static.metacritic.com/images/products/games/8/beb94c19496b1e7b633f7bf7285f42ea-98.jpg
4628,BioShock 2,https://static.metacritic.com/images/products/games/5/401b07c9552af06cfb45948cda4f82c4-98.jpg
4629,Bicycle Casino,https://static.metacritic.com/images/products/games/5/6823665cc7f894a4f2d8468ac6453b1e-98.jpg
4630,BioShock Infinite,https://static.metacritic.com/images/products/games/6/841b8d4d89581b2e289906f5e7536213-98.jpg
4631,Beholder: Complete Edition,https://static.metacritic.com/images/products/games/7/b51b3f37ec72446afe488dbb4fa9f9c0-98.jpg
4632,Bionic Commando,nan
4633,BioShock Infinite: Burial at Sea - Episode Two,https://static.metacritic.com/images/products/games/7/56ca31cc1300dd0e2ec183fd168f28d8-98.jpg
4634,Biomutant,https://static.metacritic.com/images/products/games/0/dd8941bff3bdea412879b9dd91e78c4d-98.jpg
4635,BioShock: The Collection,https://static.metacritic.com/images/products/games/6/7a00ff92f538b4f28ef195fbe3db52e1-98.jpg
4636,Bionicle Heroes,nan
4637,Big Brain Academy,https://static.metacritic.com/images/products/games/0/f578b056c9d303a2a06c2fc4a527163e-98.jpg
4638,Bit.Trip Core,https://static.metacritic.com/images/products/games/8/d8808c0100384edd623fe7c70a64a971-98.jpg
4639,Bionic Commando Rearmed,https://static.metacritic.com/images/products/games/2/3d3f47421570079c92bbba6f40885c4d-98.jpg
4640,Black Bird,nan
4641,BioShock 2: Minerva's Den,https://static.metacritic.com/images/products/games/1/c103d990a20d2f1928eae0a17ee646c2-98.jpg
4642,Bit.Trip Flux,https://static.metacritic.com/images/products/games/4/cd4b19418e26c97684c35108b9f108d9-98.jpg
4643,Biped,https://static.metacritic.com/images/products/games/0/8f56c6238b7b41ff33f092fda15b1b7e-98.jpg
4644,Black Future '88,nan
4645,Black The Fall,nan
4646,Black,https://static.metacritic.com/images/products/games/7/cec7839431d99feefce76c33857dd652-98.jpg
4647,Black & White 2,https://static.metacritic.com/images/products/games/5/b68dad318c067b796d8251e6ffce078f-98.jpg
4648,Black Legend,https://static.metacritic.com/images/products/games/8/8197641b595b62a900fb20d7559cf051-98.jpg
4649,Blackthorne,nan
4650,Blacklight: Retribution,nan
4651,BlackSite: Area 51,nan
4652,Black Mirror,https://static.metacritic.com/images/products/games/1/180c78b407b3962ea70edf62e5261fe5-98.jpg
4653,Blacklight: Tango Down,https://static.metacritic.com/images/products/games/1/40acf95365297bbc6e217334b5f133a9-98.jpg
4654,Blacksad: Under the Skin,https://static.metacritic.com/images/products/games/7/5fb36529e715f6765c5641ad9e21476c-98.jpg
4655,Blade Kitten,https://static.metacritic.com/images/products/games/1/acdf0f16fe6d996166b5979356a4d5b2-98.jpg
4656,Blasphemous,nan
4657,BlazBlue: Calamity Trigger,https://static.metacritic.com/images/products/games/1/a9c6948a20bf6b63d526f66868235a4f-98.jpg
4658,Blair Witch Volume III: The Elly Kedward Tale,https://static.metacritic.com/images/products/games/7/16e21a5d67c8dfb6800c1c3c9bc2f2ab-98.jpg
4659,BlazBlue: Chrono Phantasma,nan
4660,BlazBlue: Central Fiction - Special Edition,https://static.metacritic.com/images/products/games/4/3cf5160b5038da2d9bc376d9cb11c7b8-98.jpg
4661,Blazing Angels 2: Secret Missions of WWII,nan
4662,Blazing Angels: Squadrons of WWII,nan
4663,Blasters of the Universe,https://static.metacritic.com/images/products/games/5/d03246bd4fe7240c679fa77652073121-98.jpg
4664,BlazBlue: Continuum Shift Extend,https://static.metacritic.com/images/products/games/2/29f50ebe399b02df19a6e154b4a3e184-98.jpg
4665,Blazing Chrome,https://static.metacritic.com/images/products/games/4/a8825a888133c8e2b56653c7034b6212-98.jpg
4666,Blind,nan
4667,Blender Bros.,nan
4668,Bleach: Soul Resurreccion,https://static.metacritic.com/images/products/games/2/8d35097753129818acb246bcfdb86b2a-98.jpg
4669,Blitzkrieg (2003),nan
4670,Bleach: Shattered Blade,https://static.metacritic.com/images/products/games/6/af03564378196c50f621eaa5b600c393-98.jpg
4671,Bleed 2,https://static.metacritic.com/images/products/games/6/20edacc37da22c05017d19467eeeb5a2-98.jpg
4672,Blitz: The League,https://static.metacritic.com/images/products/games/7/c4818d4bb751470e130903dd7e436965-98.jpg
4673,Blitz: The League II,https://static.metacritic.com/images/products/games/3/509a353d68066d2486db49314eb4556d-98.jpg
4674,Blood II: The Chosen,nan
4675,Blitzkrieg II: Fall of the Reich,https://static.metacritic.com/images/products/games/7/61e90e5f706717be67e11298a01833f6-98.jpg
4676,BloodRayne,nan
4677,Blood Bowl 2,https://static.metacritic.com/images/products/games/4/0587afacc05bbdcad14d140cf134d720-98.jpg
4678,Blood Bowl,https://static.metacritic.com/images/products/games/9/77359ffdbd34ccf39811048eb165dc6f-98.jpg
4679,BloodRayne 2,https://static.metacritic.com/images/products/games/9/fcf620275bfb0817ddd19b05609304f4-98.jpg
4680,Bloodline Champions,nan
4681,Bloodstained: Curse of the Moon 2,https://static.metacritic.com/images/products/games/9/0b22011970c4ecd06b2e85dbed6a650e-98.jpg
4682,Bloodborne: The Old Hunters,https://static.metacritic.com/images/products/games/7/6937f77cb624399df1b7a97cbb407ece-98.jpg
4683,Bloodstained: Ritual of the Night,nan
4684,Bloodstained: Curse of the Moon,https://static.metacritic.com/images/products/games/5/94a98cb2ef1ea2f17070e4990a5b605d-98.jpg
4685,Blue Dragon Plus,nan
4686,BlowOut,nan
4687,Bloody Roar Extreme,https://static.metacritic.com/images/products/games/8/d949960f12dd47027347fb653e8b39f4-98.jpg
4688,Bloody Roar: Primal Fury,https://static.metacritic.com/images/products/games/9/d3fca77884ea66832b752950051e89fd-98.jpg
4689,Body Harvest,nan
4690,Bob Help Them,nan
4691,Blur,https://static.metacritic.com/images/products/games/0/dd54b5f42573dc0a84e55b57fcc71163-98.jpg
4692,Bohemian Killing,nan
4693,Boing! Docomodake DS,nan
4694,Bolt,nan
4695,Blue Fire,https://static.metacritic.com/images/products/games/0/cd3ebca23dc9f8385a8cbd61df675c57-98.jpg
4696,Blue Reflection,https://static.metacritic.com/images/products/games/1/009f4ad7b3f4a2ac7fb8dbb5bb73133b-98.jpg
4697,Boktai: The Sun Is in Your Hand,https://static.metacritic.com/images/products/games/7/f19d5a187b8e75bac3f6e839bd05ea77-98.jpg
4698,Bomberman,nan
4699,Bomber Crew,https://static.metacritic.com/images/products/games/8/484a17c25fc1be95a86256ad9fe70e58-98.jpg
4700,Bomberman Jetters,https://static.metacritic.com/images/products/games/2/6f1c3dddd0e1ae58a861491024f8095b-98.jpg
4701,Bomberman Land,nan
4702,Bomberman Land Portable,nan
4703,Bomberman Max 2: Red Advance,https://static.metacritic.com/images/products/games/9/bc001c050ee926e87b97eb3fffd021e2-98.jpg
4704,Bomberman Blast,nan
4705,Bomberman: Act Zero,nan
4706,Bomberman Ultra,https://static.metacritic.com/images/products/games/4/8a8a6a4b1bbb43702e4acf96645a34f9-98.jpg
4707,Bonkies,nan
4708,Boogie Bunnies,nan
4709,Boogie,https://static.metacritic.com/images/products/games/7/5be3434ca76474de26a98f2f72f25f9b-98.jpg
4710,Bookbound Brigade,https://static.metacritic.com/images/products/games/2/d166593f725ff1306d18cc0d0bf47122-98.jpg
4711,Book of Demons,https://static.metacritic.com/images/products/games/2/896e19557f1d7e219c47cce113913cac-98.jpg
4712,Borderlands 2: Mr. Torgue's Campaign of Carnage,nan
4713,Boom Blox Bash Party,https://static.metacritic.com/images/products/games/3/1cdaac6226c01508cee45a593556ba74-98.jpg
4714,Bonsai Barber,https://static.metacritic.com/images/products/games/5/1d56060043868e1d5e94f47f1e0d8ce1-98.jpg
4715,Borderlands 2,https://static.metacritic.com/images/products/games/5/10f0f1c90e7facd5da3bdf04e8dc72f7-98.jpg
4716,Borderlands,https://static.metacritic.com/images/products/games/6/3aa827fda017917845ad865e47b4781b-98.jpg
4717,Borderlands 2: Captain Scarlett and Her Pirate's Booty,https://static.metacritic.com/images/products/games/4/c94a20f993053755543fc11ea0792395-98.jpg
4718,Borderlands: Claptrap's New Robot Revolution,nan
4719,Borderlands 2: Sir Hammerlock's Big Game Hunt,https://static.metacritic.com/images/products/games/9/f15c095a47f774e423c745d6df7cacd5-98.jpg
4720,Borderlands 3,https://static.metacritic.com/images/products/games/6/73b0ff25fd43fa5dc3780d01366efa5c-98.jpg
4721,Borderlands 3: Psycho Krieg and the Fantastic Fustercluck,https://static.metacritic.com/images/products/games/1/b67ff0d6b834bc00ae582bea60cee051-98.jpg
4722,Borderlands: The Pre-Sequel,https://static.metacritic.com/images/products/games/2/bf9996cdadac43362e14f5e8daaf36e3-98.jpg
4723,Borderlands: Game of the Year Edition,https://static.metacritic.com/images/products/games/8/140e1387825bd6b8574407eec47a961c-98.jpg
4724,Borderlands: The Zombie Island of Dr. Ned,https://static.metacritic.com/images/products/games/8/e5c04c0bfc6cf6cf36ed7c2b9c001bca-98.jpg
4725,Boyfriend Dungeon,nan
4726,Borderlands: The Secret Armory of General Knoxx,https://static.metacritic.com/images/products/games/8/ca5ee4ea2cd80b234c11ed6a10b03aa6-98.jpg
4727,Brain Age: Train Your Brain in Minutes a Day!,nan
4728,Brandish: The Dark Revenant,https://static.metacritic.com/images/products/games/7/e4b0871a4b952959f0df0beaa56a2a56-98.jpg
4729,Bound,https://static.metacritic.com/images/products/games/4/899903c0d99f9d524b55b11c75a55983-98.jpg
4730,Braid,https://static.metacritic.com/images/products/games/6/ed83d7e849d4bc74845a1f41890f998e-98.jpg
4731,Brave: A Warrior's Tale,https://static.metacritic.com/images/products/games/4/2d1a0dd5d2115fb8b52b52016a40f2fd-98.jpg
4732,Bravely Second: End Layer,https://static.metacritic.com/images/products/games/3/9e26e618b6db0d3d619c5a9e7f7386af-98.jpg
4733,Bravely Default II,https://static.metacritic.com/images/products/games/9/81beed49bbf4aefe9ec4b2ae3e06891a-98.jpg
4734,Brawlout,https://static.metacritic.com/images/products/games/9/cc20d4a51fae833bded69ad67a5bb4f5-98.jpg
4735,BreakNeck (2000),nan
4736,BreakQuest,https://static.metacritic.com/images/products/games/1/c268536700562e840f87623e9b492462-98.jpg
4737,Breakdown,https://static.metacritic.com/images/products/games/4/1f6b06fb26f20a4a467f2b429f659a8c-98.jpg
4738,Breached,https://static.metacritic.com/images/products/games/5/c07d0082b059fba86882eb2215fe5524-98.jpg
4739,Breath of Fire IV,https://static.metacritic.com/images/products/games/6/1af5f6dd04bd956a3a8737c187431af4-98.jpg
4740,Bridge Constructor Portal,https://static.metacritic.com/images/products/games/9/9b80ce83f7dc054bdfee149720fd6be7-98.jpg
4741,Bright Memory,https://static.metacritic.com/images/products/games/7/96f11266e423408fad438a1e37d01865-98.jpg
4742,Broken Sword 5: The Serpent's Curse,nan
4743,Breathedge,https://static.metacritic.com/images/products/games/6/d6c31ddb31a028d681cb88df9c719bef-98.jpg
4744,Broforce,nan
4745,Brigandine: The Legend of Runersia,https://static.metacritic.com/images/products/games/5/5d86c6ea3c1fc4a2a68b99f93fccd683-98.jpg
4746,Brink,https://static.metacritic.com/images/products/games/5/fc349843f3ea3049b676bb9441e17996-98.jpg
4747,Broken Sword: The Sleeping Dragon,nan
4748,Brothers in Arms: Earned in Blood,nan
4749,Broken Sword 5: The Serpents' Curse - Part II,https://static.metacritic.com/images/products/games/1/f19c4c22da56fec1ef8868a8fa62022f-98.jpg
4750,Brothers In Arms DS,nan
4751,Brutal Legend,nan
4752,Brothers in Arms: Hell's Highway,nan
4753,Brothers: A Tale of Two Sons,https://static.metacritic.com/images/products/games/0/2a1a74d94043fa627256096385243bb0-98.jpg
4754,Bubble Bobble 4 Friends,https://static.metacritic.com/images/products/games/2/c0587f7cb0e5d0c12ad01ddcda2f637a-98.jpg
4755,Bulletstorm,nan
4756,Bulletstorm: Full Clip Edition,nan
4757,Buffy the Vampire Slayer: Chaos Bleeds,https://static.metacritic.com/images/products/games/7/863859d81d157056f83e854327f1c30b-98.jpg
4758,Bullet Witch,nan
4759,Buccaneer: The Pursuit of Infamy,https://static.metacritic.com/images/products/games/4/46e37ac8f9d38e37b1d877f10c85714c-98.jpg
4760,Bugsnax,https://static.metacritic.com/images/products/games/6/cb545a1718f9bbef47b15b0895d0ec67-98.jpg
4761,Bujingai: The Forsaken City,https://static.metacritic.com/images/products/games/1/63163ebb45df0c6b91d6d01e3fb8474c-98.jpg
4762,Bully: Scholarship Edition,https://static.metacritic.com/images/products/games/5/d1d8610b66963420d85a2f421be38506-98.jpg
4763,Burly Men At Sea,nan
4764,Burnout 3: Takedown,nan
4765,Burnout 2: Point of Impact,https://static.metacritic.com/images/products/games/9/60f77200786a86db638649629ef66fe8-98.jpg
4766,BurgerTime Party!,https://static.metacritic.com/images/products/games/2/8d27c1a6a69b1eff65613bb66c51c270-98.jpg
4767,Burnout,https://static.metacritic.com/images/products/games/5/c807bd54560a13c0eda174ab72b394bb-98.jpg
4768,Burnout Dominator,https://static.metacritic.com/images/products/games/8/a4f8ed7c773bc6a579b0966d77dd10b3-98.jpg
4769,Burnout Legends,https://static.metacritic.com/images/products/games/3/0ea4f215ed02578e2a18d02d12b8065e-98.jpg
4770,Burnout Paradise,https://static.metacritic.com/images/products/games/8/9fee350619f5e2b482e4c7a42037e214-98.jpg
4771,Burnout Paradise Remastered,https://static.metacritic.com/images/products/games/0/f4e53f69e13ad09db331334ec4757287-98.jpg
4772,Bust-A-Move 4,nan
4773,Button City,nan
4774,Burnout Revenge,https://static.metacritic.com/images/products/games/1/62d68571115b8b149358ab71367d3655-98.jpg
4775,"Bury me, my Love",https://static.metacritic.com/images/products/games/6/22c507a82e2eee2654c65baa7b36142e-98.jpg
4776,Bustafellows,https://static.metacritic.com/images/products/games/1/0c54e8e46e44c4b26a31b91b0863e349-98.jpg
4777,Bush Hockey League,https://static.metacritic.com/images/products/games/5/e99446630d82e87a596ba664dbd2f143-98.jpg
4778,Buzz Lightyear of Star Command,https://static.metacritic.com/images/products/games/7/a3758de59c822b50dcda23f79ede0b75-98.jpg
4779,Buzz Aldrin's Space Program Manager,https://static.metacritic.com/images/products/games/8/5e98f8ce1f40bdbdcb261e2d3268e93d-98.jpg
4780,CART Fury Championship Racing,nan
4781,Buzz! Junior: Dino Den,https://static.metacritic.com/images/products/games/8/9bbf5eee0a4284f1329666758e328353-98.jpg
4782,Buzz! Junior: Jungle Party,https://static.metacritic.com/images/products/games/0/4710fddeaafa4ef687be13f270c83aa7-98.jpg
